,Item_ID,Publish Date,RSS_Feed_String,ScrapedDateTime,Update Date,VIN,autoPay,body,charityId,condition,condition_conditionDisplayName,condition_conditionId,country,cylinders,drive,fuel,galleryPlusPictureURL,galleryURL,globalId,isMultiVariationListing,itemId,listingInfo_bestOfferEnabled,listingInfo_buyItNowAvailable,listingInfo_buyItNowPrice__currencyId,listingInfo_buyItNowPrice_value,listingInfo_convertedBuyItNowPrice__currencyId,listingInfo_convertedBuyItNowPrice_value,listingInfo_endTime,listingInfo_gift,listingInfo_listingType,listingInfo_startTime,location,odometer,paint color,paymentMethod,paymentMethod_1,paymentMethod_2,paymentMethod_3,paymentMethod_4,paymentMethod_5,post id,postalCode,posted,price,primaryCategory_categoryId,primaryCategory_categoryName,returnsAccepted,secondaryCategory_categoryId,secondaryCategory_categoryName,sellingStatus_bidCount,sellingStatus_convertedCurrentPrice__currencyId,sellingStatus_convertedCurrentPrice_value,sellingStatus_currentPrice__currencyId,sellingStatus_currentPrice_value,sellingStatus_sellingState,sellingStatus_timeLeft,shippingInfo_expeditedShipping,shippingInfo_handlingTime,shippingInfo_oneDayShippingAvailable,shippingInfo_shipToLocations,shippingInfo_shipToLocations_1,shippingInfo_shipToLocations_10,shippingInfo_shipToLocations_11,shippingInfo_shipToLocations_12,shippingInfo_shipToLocations_13,shippingInfo_shipToLocations_14,shippingInfo_shipToLocations_15,shippingInfo_shipToLocations_16,shippingInfo_shipToLocations_17,shippingInfo_shipToLocations_18,shippingInfo_shipToLocations_19,shippingInfo_shipToLocations_2,shippingInfo_shipToLocations_20,shippingInfo_shipToLocations_21,shippingInfo_shipToLocations_22,shippingInfo_shipToLocations_23,shippingInfo_shipToLocations_24,shippingInfo_shipToLocations_25,shippingInfo_shipToLocations_26,shippingInfo_shipToLocations_27,shippingInfo_shipToLocations_28,shippingInfo_shipToLocations_29,shippingInfo_shipToLocations_3,shippingInfo_shipToLocations_30,shippingInfo_shipToLocations_31,shippingInfo_shipToLocations_32,shippingInfo_shipToLocations_33,shippingInfo_shipToLocations_34,shippingInfo_shipToLocations_35,shippingInfo_shipToLocations_36,shippingInfo_shipToLocations_37,shippingInfo_shipToLocations_38,shippingInfo_shipToLocations_39,shippingInfo_shipToLocations_4,shippingInfo_shipToLocations_40,shippingInfo_shipToLocations_5,shippingInfo_shipToLocations_6,shippingInfo_shipToLocations_7,shippingInfo_shipToLocations_8,shippingInfo_shipToLocations_9,shippingInfo_shippingServiceCost__currencyId,shippingInfo_shippingServiceCost_value,shippingInfo_shippingType,size,subtitle,title,title status,topRatedListing,transmission,type,updated,url,viewItemURL
1140,http://charlestonwv.craigslist.org/cto/6116288802.html,2017-05-03T22:08:57-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:32:11.991000,2017-05-03T22:08:57-04:00,,,"QR Code Link to This Post


Strong truck 4.3 automatic ,air,tilt,cruse,factory tinted  CD player,windows, bed liner, cloth interior,no strains or tears , carpet very clean, it is in good shape good inspection sticker,good tires and brakes. Truck is ready for the highway or the back woods, which ever or whatever you want it for 
250000+ but well maintained.must see and drive to really appreciate.
It blue books for 3200 with that mileage will sale for 2500 clean title in hand! First one with the cash will drive it home.NO CHECK OR Money order,and no scams please!!!!",,good,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,250000,red,,,,,,,6116288802,,2017-05-03 10:08pm,$2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mid-size,,2000 Chevy s-10 4x4 ($2500) obo,clean,,automatic,truck,,http://charlestonwv.craigslist.org/cto/6116288802.html,
1141,http://charlestonwv.craigslist.org/cto/6087507613.html,2017-05-03T21:11:26-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:32:26.538000,2017-05-03T21:11:26-04:00,,,"QR Code Link to This Post


- 4x4
- V6/3.4L
- Manual transmission
- 151,000 miles
- Flat Steel Deck Bed w/spare carrier
- Rhinoliner type fender/front bumper paint

Truck runs fine.  I bought it with a broken clutch setup due to well known Toyota truck issue with cracked clutch pedal assembly/cracked firewall.  Repaired firewall/clutch pedal assembly, and also patched the frame (shown in pix).  Rest of frame looks pretty good.

Someone did good job building bed for this rig, and the truck needs some TLC but is ready to drive/trail run.  Interior carpet was coated in rhinoliner, or some poly-paint making it pretty waterproof.

Rust under doors on cab is pretty rough, but generally truck is a good starting spot to build a pretty tough on or off road rig.

Bed is all steel including deck, and tire mount is on swingaway.  Lights/wipers/etc work fine.  Tires are in good shape.  Brakes are a little soft.     Snorkel is not currently hooked up.

Cash only! NO TRADES! (like really, absolutely NO TRADES)!",,,,,,,,gas,,,,,,,,,,,,,,,,,151000,,,,,,,,6087507613,,2017-04-13  9:17pm,$2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995 Toyota T100 Truck- 4x4 - Flat bed,clean,,manual,truck,2017-05-03  9:06pm,http://charlestonwv.craigslist.org/cto/6087507613.html,
1142,http://charlestonwv.craigslist.org/cto/6116216668.html,2017-05-03T20:58:16-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:32:38.015000,2017-05-03T20:58:16-04:00,,,"QR Code Link to This Post


show contact info",,,,,,8 cylinders,,gas,,,,,,,,,,,,,,,,,,,,,,,,,6116216668,,2017-05-03  8:58pm,$800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979 Ford F-150 4x4,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/cto/6116216668.html,
1143,http://charlestonwv.craigslist.org/cto/6116139351.html,2017-05-03T19:48:16-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:32:49.120000,2017-05-03T19:48:16-04:00,,,QR Code Link to This Post,,good,,,,4 cylinders,,gas,,,,,,,,,,,,,,,,,60000,white,,,,,,,6116139351,,2017-05-03  7:48pm,$5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04' Chevy Colorado,clean,,automatic,truck,,http://charlestonwv.craigslist.org/cto/6116139351.html,
1144,http://charlestonwv.craigslist.org/cto/6108662981.html,2017-05-03T16:48:11-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:33:02.207000,2017-05-03T16:48:11-04:00,,,"QR Code Link to This Post


show contact info
anytime. I can meet you in the Teays Valley area. Thank you for looking.",,like new,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,193645,white,,,,,,,6108662981,,2017-04-28  4:13pm,$9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,Beautiful 03 Chevrolet Silverado Z71 Ex.Cab Must See,clean,,automatic,truck,2017-05-03  4:43pm,http://charlestonwv.craigslist.org/cto/6108662981.html,
1145,http://charlestonwv.craigslist.org/ctd/6115799766.html,2017-05-03T15:37:09-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:33:18.391000,2017-05-03T15:37:09-04:00,1FTFW1EV9AFB51274,,,,excellent,,,,8 cylinders,,gas,,,,,,,,,,,,,,,,,108321,black,,,,,,,6115799766,,2017-05-03  3:37pm,$17999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2010 FORD F-150 *$1 down payment program,clean,,automatic,truck,,http://charlestonwv.craigslist.org/ctd/6115799766.html,
1146,http://charlestonwv.craigslist.org/ctd/6115498674.html,2017-05-03T12:38:01-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:33:33.320000,2017-05-03T12:38:01-04:00,1C6RD7MT8CS188730,,,,excellent,,,,other,4wd,gas,,,,,,,,,,,,,,,,,131074,,,,,,,,6115498674,,2017-05-03 12:38pm,$24495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012 RAM 1500 CREW CAB SPORT PICKUP 4D 5 1/2 FT **Chillicothe Truck So,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6115498674.html,
1147,http://charlestonwv.craigslist.org/ctd/6115498360.html,2017-05-03T12:37:49-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:33:47.477000,2017-05-03T12:37:49-04:00,1GC4K1E85DF134540,,,,excellent,,,,other,4wd,diesel,,,,,,,,,,,,,,,,,94537,,,,,,,,6115498360,,2017-05-03 12:37pm,$40995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 CHEVROLET SILVERADO 3500 HD CREW CAB LTZ PICKUP 4D 8 FT **Chillic,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6115498360.html,
1148,http://charlestonwv.craigslist.org/ctd/6115498029.html,2017-05-03T12:37:37-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:34:01.473000,2017-05-03T12:37:37-04:00,1FT8W3BTXBEB87750,,,,excellent,,,,other,4wd,diesel,,,,,,,,,,,,,,,,,122764,,,,,,,,6115498029,,2017-05-03 12:37pm,$34995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011 FORD F350 SUPER DUTY CREW CAB KING RANCH PICKUP 4D 6 3/4 FT **Chi,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6115498029.html,
1149,http://charlestonwv.craigslist.org/ctd/6115497503.html,2017-05-03T12:37:21-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:34:15.408000,2017-05-03T12:37:21-04:00,1GC4K0C85FF634908,,,,excellent,,,,other,4wd,diesel,,,,,,,,,,,,,,,,,59982,,,,,,,,6115497503,,2017-05-03 12:37pm,$51995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 CHEVROLET SILVERADO 3500 HD CREW CAB LTZ PICKUP 4D 8 FT **Chillic,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6115497503.html,
1150,http://charlestonwv.craigslist.org/ctd/6115497103.html,2017-05-03T12:37:08-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:34:29.355000,2017-05-03T12:37:08-04:00,1FTNX21P53ED24433,,,,excellent,,,,other,4wd,diesel,,,,,,,,,,,,,,,,,160775,,,,,,,,6115497103,,2017-05-03 12:37pm,$13995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003 FORD F250 SUPER DUTY SUPER CAB XLT PICKUP 4D 8 FT **Chillicothe T,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6115497103.html,
1151,http://charlestonwv.craigslist.org/cto/6092682058.html,2017-05-03T11:47:51-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:34:42.466000,2017-05-03T11:47:51-04:00,,,"QR Code Link to This Post


INTEGRATED BRAKE CONTROLLER 
REAR PARKING SENSORS
POWER SLIDING MIRRORS
FACTORY TUBULAR STEPS
WEATHERTECH  FLOOR LINERS /FRONT AND REAR
EXTRA CLEAN INSIDE AND OUT
LOW MILES 63,000
MICKEY THOMPSON TIRES - LIKE NEW
NEW PRO-COMP ALUMINUM WHEELS
NEW RANCHO RS 5000 SHOCK
BUSHWACKER FENDER FLARES- PAINTED
PUTCO BED MAT
MATCHING FIBERGLASS TOPPER
$5,000 DOLLAR INVESTED IN ADD-ONS
ASKING $23,900    JUST REDUCED!!!   $22,900
PLEASE NO TEXT!

CALL MIKE FOR MORE INFO : 
 show contact info",,like new,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,63000,silver,,,,,,,6092682058,,2017-04-17  8:12pm,$22900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,JUST REDUCED!! 2008 FORD F-350  SUPER DUTY SUPERCAB 4X4 XLT  V8,clean,,automatic,pickup,2017-05-03 11:42am,http://charlestonwv.craigslist.org/cto/6092682058.html,
1152,http://charlestonwv.craigslist.org/cto/6100461879.html,2017-05-03T09:40:35-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:34:57.899000,2017-05-03T09:40:35-04:00,,,QR Code Link to This Post,,excellent,,,,8 cylinders,4wd,diesel,,,,,,,,,,,,,,,,,48410,,,,,,,,6100461879,,2017-04-23  6:25am,$1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ford F-250 XLT Short Bed great truck,clean,,automatic,truck,2017-05-03  9:35am,http://charlestonwv.craigslist.org/cto/6100461879.html,
1153,http://charlestonwv.craigslist.org/cto/6114872344.html,2017-05-02T23:05:20-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:35:13.476000,2017-05-02T23:05:20-04:00,,,QR Code Link to This Post,,excellent,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,,white,,,,,,,6114872344,,2017-05-02 11:05pm,$3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,F-350. 4 SALE ONLY,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/cto/6114872344.html,
1154,http://charlestonwv.craigslist.org/ctd/6114758171.html,2017-05-02T21:09:56-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:35:27.445000,2017-05-02T21:09:56-04:00,1GCHK29U04E316750,,"QR Code Link to This Post

2004 Chevrolet Silverado 2500 ExtendedCab LS 4X4 4-Door Truck2004 Chevrolet Silverado 2500 Work Truck 4dr Extended Cab Work Truck   LONG BED!!!Transmission: AutomaticStock Number: 4E316750Exterior Color: Summit WhiteDrivetrain: 4 Wheel DriveMileage: 101,514Engine: 6.0L V8Fuel: GasolineVIN: 1GCHK29U04E316750Title: ClearKey Features:Anti-Lock BrakesPower Door LocksCruise ControlCD PlayerPower WindowsKeyless Entry SystemPower Steering2004-----*EXTENDED CAB - 4x4  - ONE OWNER-Long Bed* 4WD, ABS brakes, Black Leather-Wrapped Steering Wheel Rim, Black Manual Folding Outside Rear-View Mirrors,  Color-Keyed Carpeting w/Rubberized Vinyl Floormats, Color-Keyed Grille Surround w/Chrome Accent Bar, Compass, Electronic Cruise Control w/Set & Resume Speed, Front dual zone A/C,Overhead Mini Console w/Map Lights,  Want to save some money? Get the NEW look for the used price on this one owner vehicle. Previous owner purchased it brand new! Climb into this terrific Chevrolet Silverado 2500HD, knowing that it will always get you where you need to go, on time, every time.*****1-OWNER***100000MILES****4X4****LONG BED***MD STATE INSPECTED!!!!!CARFAX CERTIFIED!!HABLAMOS ESPANOL , LLAMA AHORA! (443) 291-9293www.classicmotorsinc.com:Westminster Lot(410) 861-99292451 baltimore blvdWestminster, MD 21048",,,,,,,4wd,gas,,,,,,,,,,,,,,,,,101514,white,,,,,,,6114758171,,2017-05-02  9:09pm,$13345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Chevrolet Silverado 2500 Work Truck 4dr Extended Cab Work Truck,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6114758171.html,
1155,http://charlestonwv.craigslist.org/ctd/6114752968.html,2017-05-02T21:05:07-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:35:40.640000,2017-05-02T21:05:07-04:00,1N6ED29Y24C409410,,"QR Code Link to This Post

2004 Nissan Frontier CrewCab XE-V6 4X4 4-Door Truck2004 Nissan Frontier CrewCab XE-V6 4X4  1-OWNER!!!!Fuel: GasolineMileage: 195,809MPG: 15 City / 19 HighwayVIN: 1N6ED29Y24C409410Title: ClearInterior Color: GrayEngine: 3L V6Drivetrain: 4 Wheel DriveStock Number: 4C409410Exterior Color: Super Black ClearcoatKey Features:Anti-Lock BrakesCD PlayerPower WindowsCruise ControlCD ChangerPower Steering2004----THIS ONE-OWNER CREW CAB FRONTIER XE DRIVES GREAT WITH 4 WHEEL DRIVE AND AUTOMATIC TRANSMISSION WITH CRUISE CONTROL, AND ALSO HAS FIXED RUNNING BOARDS AND A LUGGAGE RACK, BED LINER AND HARD TARNAU COVER, TOWING PACKAGE,  ALLOY WHEELS, POWER LOCKS AND TINTED POWER WINDOWS, AIR CONDITIONING AND KEYLESS ENTRY!!!BROWSE OUR INVENTORY AT *WWW.CLASSICMOTORSINC.COM* TODAY. CLASSIC MOTORS IS A  FAMILY-OWNED DEALERSHIP COMMITTED TO FRIENDLY, NO-HASSLE SERVICE. LET US MAKE YOU A HAPPY CUSTOMER! 3.3L V6 SMPI SOHC - ABS BRAKES - ALLOY WHEELS - CRUISE CONTROL - POWER DOOR LOCKS - POWER OUTSIDE MIRRORS - POWER PACKAGE - POWER WINDOWS - REAR STEP BUMPER - REMOTE KEYLESS ENTRY - STEP RAILS - TILT STEERING WHEEL. * AUTOCHECK CERTIFIED .NON SMOKER .RUNS GREAT .CALL US FOR MORE INFORMATION AT 410-861-9929 OR VISIT US ON THE WEB AT WWWCLASSICMOTORSINC.COM TO LEARN ABOUT OUR EXCELLENT FINANCING AND WARRANTY OPTIONS **CARFAX CERTIFIED!!www.CLASSICMOTORSINC.COM410-861-9929HABLAMOS ESPANOL , LLAMA AHORA! (443) 291-9293WWW.CLASSICMOTORSINC.ESwww.classicmotorsinc.com:Westminster Lot(410) 861-99292451 baltimore blvdWestminster, MD 21048",,,,,,,4wd,gas,,,,,,,,,,,,,,,,,195809,black,,,,,,,6114752968,,2017-05-02  9:05pm,$7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Nissan Frontier CrewCab XE-V6 4X4 1-OWNER!!!!,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6114752968.html,
1156,http://charlestonwv.craigslist.org/ctd/6114747517.html,2017-05-02T21:00:18-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:35:53.729000,2017-05-02T21:00:18-04:00,1GCJK33193F130140,,"QR Code Link to This Post

2003 Chevrolet Silverado 3500 Crew Cab LT 4X4 4-Door Truck2003 Chevrolet Silverado 3500 Crew Cab LT 4X4   LOW MILES!!!!Transmission: AutomaticMileage: 76,500Engine: 6.6L V8Interior Color: BlackDrivetrain: 4 Wheel DriveStock Number: 3F130140Exterior Color: SilverVIN: 1GCJK33193F130140Fuel: DieselKey Features:Leather SeatsPower Door LocksKeyless Entry SystemOnStarPower SteeringPower WindowsCruise ControlAnti-Lock BrakesMD STATE INSPECTED!!*****DURAMAX DIESEL**** THIS 2003 CHEVROLET 3500 IS AN ABSOLUTE BEAUTY***** LOW MILES**** FULLY LOADED**** This 2003 Chevrolet 3500 is a beautiful truck with tons of life left in it!!! This truck only has 76,500 Miles!!!!!! It comes fully loaded with heated leather seats, Bose Radio, 5th wheel rails,  and so much more!!!! No matter if your using this truck for work, hauling your camper to the next weekend away camping, hauling your horses to the next horse show. This truck is ready for you to take it home today !!!  4D Crew Cab, Duramax 6.6L V8 Turbodiesel, Allison 1000 6-Speed Automatic, and 4WD. Won't last long! Best color! Your quest for a gently used truck is over. This terrific-looking 2003 Chevrolet Silverado 3500 has only had two previous owner, with a great track record and a long life ahead of it.  **CLEAN AUTO CHECK**, Low Miles,  **Only 75,000 Miles**, and **LT 4 Door Crew Cab**. Tired of the same boring drive? Well change up things with this trusty 2003 Chevrolet Silverado 3500.This truck wont last long so make sure you call us to schedule your test drive at 410-861-9929... CARFAX CERTIFIED!!www.CLASSICMOTORSINC.COM410-861-9929HABLAMOS ESPANOL , LLAMA AHORA! (443) 291-9293WWW.CLASSICMOTORSINC.ESwww.classicmotorsinc.com:Westminster Lot(410) 861-99292451 baltimore blvdWestminster, MD 21048",,,,,,,4wd,diesel,,,,,,,,,,,,,,,,,76500,silver,,,,,,,6114747517,,2017-05-02  9:00pm,$23999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003 Chevrolet Silverado 3500 Crew Cab LT 4X4 LOW MILES!!!!,clean,,automatic,pickup,2017-05-02  9:00pm,http://charlestonwv.craigslist.org/ctd/6114747517.html,
1157,http://charlestonwv.craigslist.org/ctd/6114742158.html,2017-05-02T20:55:24-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:36:07.503000,2017-05-02T20:55:24-04:00,1FT8W3BTXBEA45222,,"QR Code Link to This Post

2011 Ford F-350 CrewCab Lariat 4X4 4-Door Truck2011 Ford F-350 CrewCab Lariat 4X4 1-OWNER!!!!   LONG BED!!!!!Stock Number: BEA45222Title: ClearVIN: 1FT8W3BTXBEA45222Engine: 6.7L V8Mileage: 68,617Exterior Color: Golden Bronze MetallicDrivetrain: 4 Wheel DriveFuel: BiodieselTransmission: AutomaticKey Features:Stability ControlLeather SeatsPower Door LocksKeyless Entry SystemMP3 PlayerTraction ControlChrome PackageAutomatic Climate ControlAnti-Lock BrakesPower WindowsPower MoonroofCruise ControlSirius Satellite RadioBluetoothPower Steering***2011, FORD, F-350, CREWCAB, LONGBED, 68000 MILES!!!!!*****1-OWNER!!!!! LARIAT, 6.7 POWERSTROKE DIESEL, AUTOMATIC TRANSMISSION, 4X4, KEYLESS ENTRY, LEATHER, DUAL POWER SEATS, POWER FOLDING AND EXTENDING TOW MIRRORS, POWER ADJUSTABLE PEDALS, STEERING WHEEL CONTROLS, BLUETOOTH, CRUISE CONTROL, SUNROOF,DUAL AUTOMATIC CLIMATE CONTROL, AUX SWITCHES, FACTORY TRAILER BRAKE, MICROSOFT SYNC, POWER SLIDING REAR WINDOW, BED LINER, TOW PACKAGE, LOW MILES,PERSONAL TRUCK, CLEAN CARFAX, 1-OWNER, SUPER NICE*** CARFAX CERTIFIED!!HABLAMOS ESPANOL , LLAMA AHORA! (443) 291-9293WWW.CLASSICMOTORSINC.COMwww.classicmotorsinc.com:Westminster Lot(410) 861-99292451 baltimore blvdWestminster, MD 21048",,,,,,,4wd,other,,,,,,,,,,,,,,,,,68617,,,,,,,,6114742158,,2017-05-02  8:55pm,$38345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011 Ford F-350 CrewCab Lariat 4X4 1-OWNER!!!! LONG BED!!!!!,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6114742158.html,
1158,http://charlestonwv.craigslist.org/ctd/6114736799.html,2017-05-02T20:50:36-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 04:36:19.735000,2017-05-02T20:50:36-04:00,1GT426C87BF259441,,"QR Code Link to This Post

2011 GMC Sierra 3500 CrewCab Denali 4X4 DRW 4-Door Truck2011 GMC Sierra 3500 CrewCab Denali 4X4 DRW   LOW MILES!!!!!VIN: 1GT426C87BF259441Interior Color: EbonyDrivetrain: 4 Wheel DriveExterior Color: Lt. BlueEngine: 6.6L V8Fuel: DieselMileage: 86,818Title: ClearStock Number: BF259441Key Features:Anti-Lock BrakesPower SunroofCruise ControlAutomatic Climate ControlPower Door LocksPower WindowsUniversal RemoteBluetoothSirius Satellite RadioPower SteeringKeyless Entry SystemOnStar2011-------6.6 LML Duramax Turbo Diesel.. 6 Speed Automatic Allison Transmission.. 86,000 Miles.. 3500 Series.. Dual Rear Wheel.. Denali Equipment Package.. Front Heated & Cooled Leatehr Bucket Seats.. Two Owner.. No Accidents per Carfax... No Rust..... Bose Premium Sound System.. USB / Aux Audio Input Ports.. CD / MP3 Player.. Satellite Radio.. Bluetooth.. Steering Wheel Audio Controls..Rear Backup Sensors.. Factory Exhaust Brake.. Power Heated Camper Mirrors with Turn Signal.. Factory Trailer Brake Controller.. Tow Package...Power Adjustable Pedals.. Driver Memory Seats.. Engine Block Heater.. Cab Lights.. Fog Lights.. Cruise Control.. Rear Audio Controls.. Dual Zone Climate Controls.. Rear Window Defogger.. Keyless Entry with Remote Start.. Onstar.. CARFAX CERTIFIED!!HABLAMOS ESPANOL , LLAMA AHORA! (443) 291-9293www.classicmotorsinc.com:Westminster Lot(410) 861-99292451 baltimore blvdWestminster, MD 21048",,,,,,,4wd,diesel,,,,,,,,,,,,,,,,,86818,blue,,,,,,,6114736799,,2017-05-02  8:50pm,$39345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011 GMC Sierra 3500 CrewCab Denali 4X4 DRW LOW MILES!!!!!,clean,,automatic,pickup,,http://charlestonwv.craigslist.org/ctd/6114736799.html,
